code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout
BBB,2013B,395107,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,180,N,Withdrawn,0,0,10,-169,-2,240,80,1
BBB,2013B,395229,F,South Region,Lower Than A Level,40-50%,0-35,1,330,Y,Fail,0,0,17,-123,,240,,0
BBB,2013B,397118,F,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,80.9,10,1159,-27,,240,75,0
BBB,2013B,397763,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,60,Y,Withdrawn,0,0,158,-50,27,240,,1
BBB,2013B,398084,F,London Region,Lower Than A Level,Oct-20,0-35,0,60,N,Pass,77.72727272727273,11,1338,-106,,240,85,0
BBB,2013B,398949,F,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn,0,0,0,-30,-22,240,,1
BBB,2013B,398965,F,London Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Withdrawn,0,0,0,-173,156,240,,1
BBB,2013B,399108,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn,0,0,0,-24,5,240,,1
BBB,2013B,399792,M,Scotland,HE Qualification,30-40%,0-35,2,150,Y,Fail,0,0,200,-24,,240,,0
BBB,2013B,400049,F,London Region,A Level or Equivalent,40-50%,0-35,1,60,N,Fail,77.2,10,1328,-43,,240,55,0
BBB,2013B,400469,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,1,60,N,Pass,76.9090909090909,11,1424,-77,,240,85,0
BBB,2013B,400474,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass,90.8181818181818,11,760,-30,,240,84,0
BBB,2013B,400718,F,South Region,HE Qualification,50-60%,35-55,1,150,N,Withdrawn,0,0,0,-121,-106,240,,1
BBB,2013B,400894,F,Scotland,A Level or Equivalent,30-40%,0-35,1,120,N,Pass,64.44444444444444,9,269,-12,,240,85,0
BBB,2013B,401339,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,94.27272727272728,11,3771,-51,,240,92,0
BBB,2013B,401349,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,93.27272727272728,11,1439,-66,,240,85,0
BBB,2013B,402660,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0,0,0,-36,27,240,,1
BBB,2013B,403093,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass,60.125,8,180,-23,,240,57,0
BBB,2013B,403191,M,West Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,0,0,0,-18,27,240,,1
BBB,2013B,404022,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,88.63636363636364,11,2268,-30,,240,87,0
BBB,2013B,404727,F,South Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail,62.125,8,553,-97,,240,58,0
BBB,2013B,405471,M,South East Region,Lower Than A Level,70-80%,0-35,1,120,N,Pass,83.18181818181819,11,734,-118,,240,81,0
BBB,2013B,405746,F,Ireland,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,71,1,180,-34,54,240,71,1
BBB,2013B,405995,F,South East Region,A Level or Equivalent,30-40%,0-35,2,120,N,Pass,84.81818181818181,11,966,-54,,240,77,0
BBB,2013B,406311,M,Scotland,No Formal quals,30-40%,35-55,0,60,N,Fail,61.90909090909091,11,330,-99,,240,61,0
BBB,2013B,406416,F,South West Region,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,50,2,116,-68,68,240,95,1
BBB,2013B,406974,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Withdrawn,91.375,8,948,-95,165,240,100,1
BBB,2013B,408112,F,East Midlands Region,Lower Than A Level,Oct-20,35-55,0,60,Y,Pass,85.11111111111111,9,542,-36,,240,65,0
BBB,2013B,409662,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,81.81818181818181,11,1051,-94,,240,70,0
BBB,2013B,410739,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,120,N,Pass,75.8,10,757,-92,,240,72,0
BBB,2013B,411197,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,2,60,N,Fail,100,3,104,-29,,240,100,0
BBB,2013B,412407,M,South East Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,89,10,1204,-34,,240,77,0
BBB,2013B,412654,M,Scotland,A Level or Equivalent,20-30%,0-35,1,60,N,Pass,86.6,10,352,-66,,240,80,0
BBB,2013B,413984,F,London Region,Lower Than A Level,30-40%,0-35,1,60,N,Pass,84,11,508,-18,,240,70,0
BBB,2013B,414958,F,South Region,A Level or Equivalent,80-90%,0-35,1,60,N,Pass,87.36363636363636,11,385,-123,,240,85,0
BBB,2013B,415548,F,North Western Region,Lower Than A Level,70-80%,35-55,1,90,N,Withdrawn,0,0,0,-46,-29,240,,1
BBB,2013B,415716,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,85.81818181818181,11,885,-30,,240,70,0
BBB,2013B,415760,F,West Midlands Region,Lower Than A Level,40-50%,0-35,1,180,N,Pass,90.375,8,205,-4,,240,86,0
BBB,2013B,416007,F,Scotland,A Level or Equivalent,70-80%,0-35,2,120,N,Pass,78.1,10,1387,-87,,240,70,0
BBB,2013B,416314,M,North Region,Lower Than A Level,Oct-20,0-35,0,60,N,Fail,65.66666666666667,3,344,-65,,240,55,0
BBB,2013B,416654,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,78.1,10,2113,-16,,240,72,0
BBB,2013B,417462,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,N,Fail,72.5,2,16,-25,,240,80,0
BBB,2013B,418065,M,North Region,A Level or Equivalent,Oct-20,35-55,0,60,N,Withdrawn,55,1,122,-29,87,240,55,1
BBB,2013B,418325,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,78,11,1698,-8,,240,75,0
BBB,2013B,420604,F,Scotland,A Level or Equivalent,60-70%,35-55,2,120,N,Fail,81,7,119,-15,,240,80,0
BBB,2013B,421205,F,Wales,Lower Than A Level,70-80%,0-35,0,180,N,Fail,66.5,6,225,-44,,240,42,0
BBB,2013B,422070,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,1,90,N,Fail,66.875,8,202,-16,,240,65,0
BBB,2013B,422752,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,0,0,140,-44,30,240,,1
BBB,2013B,423314,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,69.33333333333333,3,298,-44,,240,50,0
BBB,2013B,423317,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0,0,8,-42,38,240,,1
BBB,2013B,423871,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,81.81818181818181,11,9301,-107,,240,80,0
BBB,2013B,425747,F,London Region,A Level or Equivalent,30-40%,0-35,1,120,N,Fail,0,0,31,-30,,240,,0
BBB,2013B,425808,F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,89.54545454545455,11,1556,-53,,240,79,0
BBB,2013B,425817,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,69.6,5,366,-99,172,240,66,1
BBB,2013B,425820,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,86.18181818181819,11,1450,-53,,240,81,0
BBB,2013B,426650,F,North Region,A Level or Equivalent,80-90%,0-35,1,60,N,Pass,83.36363636363636,11,551,-82,,240,87,0
BBB,2013B,426838,F,East Anglian Region,Lower Than A Level,Oct-20,0-35,0,60,N,Pass,79.9090909090909,11,1408,-54,,240,84,0
BBB,2013B,427536,F,London Region,HE Qualification,20-30%,35-55,0,120,N,Pass,75.1,10,764,-15,,240,65,0
BBB,2013B,427704,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,120,Y,Pass,81.0909090909091,11,376,-79,,240,65,0
BBB,2013B,427773,F,London Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,76.5,10,541,-36,,240,74,0
BBB,2013B,429038,F,North Western Region,Lower Than A Level,Oct-20,35-55,0,60,N,Pass,68.42857142857143,7,265,-23,,240,83,0
BBB,2013B,429158,F,South Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,0,0,0,-65,-47,240,,1
BBB,2013B,429494,F,East Midlands Region,Lower Than A Level,20-30%,0-35,2,240,N,Fail,93.33333333333331,3,151,-210,,240,100,0
BBB,2013B,430160,M,Scotland,Lower Than A Level,30-40%,35-55,1,75,N,Withdrawn,0,0,116,-42,9,240,,1
BBB,2013B,430357,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,2,120,N,Fail,41.81818181818182,11,953,-55,,240,51,0
BBB,2013B,431071,F,Ireland,Lower Than A Level,Oct-20,0-35,1,120,N,Withdrawn,76.33333333333333,6,725,-10,164,240,70,1
BBB,2013B,432004,F,London Region,HE Qualification,40-50%,0-35,0,120,N,Fail,26.5,2,58,-43,,240,33,0
BBB,2013B,432232,F,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass,58.54545454545455,11,250,-68,,240,63,0
BBB,2013B,432319,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,2,120,N,Withdrawn,79.33333333333333,3,49,-25,108,240,77,1
BBB,2013B,432870,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,240,N,Pass,78.5,8,986,-89,,240,72,0
BBB,2013B,433531,F,South Region,A Level or Equivalent,90-100%,0-35,0,180,N,Pass,84.36363636363636,11,1060,-159,,240,75,0
BBB,2013B,433755,M,South West Region,A Level or Equivalent,50-60%,0-35,1,180,N,Pass,85.5,10,873,-71,,240,90,0
BBB,2013B,433939,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,62.16666666666666,6,560,-73,,240,1,0
BBB,2013B,434094,F,Wales,A Level or Equivalent,0-10%,0-35,1,60,N,Fail,0,0,0,-16,,240,,0
BBB,2013B,434192,F,Wales,A Level or Equivalent,50-60%,0-35,2,120,N,Pass,76.72727272727273,11,612,-22,,240,85,0
BBB,2013B,434353,F,South East Region,HE Qualification,90-100%,35-55,1,60,N,Pass,82.8,10,758,-80,,240,80,0
BBB,2013B,434646,F,London Region,HE Qualification,20-30%,0-35,1,270,N,Pass,73.54545454545455,11,1734,-28,,240,67,0
BBB,2013B,435245,F,Yorkshire Region,Lower Than A Level,Oct-20,35-55,0,60,N,Pass,87.7,10,1490,-130,,240,82,0
BBB,2013B,435803,F,Wales,Lower Than A Level,0-10%,0-35,1,120,N,Fail,0,0,29,-54,,240,,0
BBB,2013B,437562,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,78.3,10,354,-68,,240,80,0
BBB,2013B,437967,F,Yorkshire Region,Lower Than A Level,Oct-20,0-35,1,60,N,Pass,72.81818181818181,11,675,-55,,240,72,0
BBB,2013B,438210,F,South East Region,HE Qualification,80-90%,35-55,0,90,N,Withdrawn,0,0,9,-99,26,240,,1
BBB,2013B,438379,F,Ireland,Lower Than A Level,?,35-55,2,210,N,Withdrawn,0,0,0,-117,-8,240,,1
BBB,2013B,438703,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,78.36363636363636,11,312,-136,,240,70,0
BBB,2013B,439857,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,79.55555555555556,9,924,-123,,240,75,0
BBB,2013B,440057,F,Wales,Lower Than A Level,Oct-20,0-35,2,120,N,Pass,80,11,427,-113,,240,63,0
BBB,2013B,440509,F,Wales,HE Qualification,30-40%,0-35,0,120,N,Pass,86.36363636363636,11,495,-102,,240,74,0
BBB,2013B,441000,F,Wales,Lower Than A Level,Oct-20,0-35,0,60,N,Fail,84,3,258,-30,,240,52,0
BBB,2013B,441181,F,East Anglian Region,HE Qualification,20-30%,0-35,0,120,N,Pass,56.63636363636363,11,347,-89,,240,48,0
BBB,2013B,441255,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,94.72727272727272,11,562,-42,,240,97,0
BBB,2013B,441423,F,Ireland,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,0,0,0,-128,-26,240,,1
BBB,2013B,442012,F,South West Region,Lower Than A Level,40-50%,35-55,1,60,N,Pass,86.18181818181819,11,1465,-73,,240,80,0
BBB,2013B,442143,F,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,87,1,38,-137,54,240,87,1
BBB,2013B,442183,F,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,1,120,N,Pass,85.81818181818181,11,412,-128,,240,83,0
BBB,2013B,442456,M,London Region,HE Qualification,20-30%,35-55,1,60,N,Fail,34.55555555555556,9,297,-61,,240,40,0
BBB,2013B,442466,F,South East Region,A Level or Equivalent,20-30%,0-35,2,240,Y,Pass,81,9,97,69,,240,60,0
BBB,2013B,443108,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,78,6,420,-85,187,240,55,1
BBB,2013B,443288,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Distinction,88.18181818181819,11,5327,-15,,240,83,0
BBB,2013B,443452,M,South East Region,Lower Than A Level,0-10%,35-55,1,180,N,Fail,0,0,0,-65,,240,,0
BBB,2013B,444117,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction,92.9090909090909,11,325,-65,,240,77,0
BBB,2013B,444408,F,East Anglian Region,No Formal quals,20-30%,0-35,1,60,Y,Fail,88.6,5,457,-72,,240,84,0
BBB,2013B,444784,F,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,70,1,281,-9,,240,70,0
BBB,2013B,444926,F,East Midlands Region,Lower Than A Level,20-30%,0-35,1,180,Y,Pass,68.8,10,348,-50,,240,56,0
BBB,2013B,445065,F,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Distinction,88,11,8925,-127,,240,74,0
BBB,2013B,445125,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,66.54545454545455,11,381,-46,,240,73,0
BBB,2013B,445889,F,London Region,A Level or Equivalent,50-60%,35-55,1,60,N,Pass,72.54545454545455,11,729,-51,,240,55,0
BBB,2013B,446045,F,South Region,Lower Than A Level,?,35-55,0,60,N,Pass,72.36363636363636,11,318,-30,,240,65,0
BBB,2013B,446145,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,0,0,0,-61,,240,,0
BBB,2013B,446247,F,Scotland,HE Qualification,40-50%,0-35,1,60,N,Withdrawn,83,1,105,-67,47,240,83,1
BBB,2013B,446357,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,53,1,57,-44,159,240,53,1
BBB,2013B,446856,F,Ireland,Lower Than A Level,70-80%,35-55,0,150,N,Fail,77.2,10,792,-90,,240,76,0
BBB,2013B,447007,F,Scotland,Lower Than A Level,20-30%,0-35,0,150,N,Withdrawn,0,0,80,-16,187,240,,1
BBB,2013B,447759,F,South Region,HE Qualification,90-100%,35-55,1,60,Y,Pass,92.27272727272728,11,3599,-71,,240,85,0
BBB,2013B,447782,M,London Region,HE Qualification,50-60%,35-55,0,60,N,Distinction,83.9090909090909,11,987,-28,,240,38,0
BBB,2013B,447790,F,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn,100,1,204,-36,216,240,100,1
BBB,2013B,465599,F,Scotland,A Level or Equivalent,30-40%,35-55,1,60,N,Pass,83.66666666666667,9,587,-21,,240,65,0
BBB,2013B,465730,F,Wales,A Level or Equivalent,30-40%,0-35,1,120,N,Withdrawn,87.5,4,121,-25,226,240,78,1
BBB,2013B,466037,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail,88.6,5,194,-182,,240,95,0
BBB,2013B,466800,F,Scotland,Lower Than A Level,60-70%,0-35,1,60,N,Withdrawn,67.2,5,208,-15,159,240,56,1
BBB,2013B,466810,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass,85.36363636363636,11,1212,-106,,240,77,0
BBB,2013B,466959,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,64.33333333333333,6,95,-50,,240,65,0
BBB,2013B,466973,F,South East Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail,91.66666666666669,3,287,-28,,240,75,0
BBB,2013B,467035,F,South West Region,HE Qualification,20-30%,0-35,1,135,N,Pass,88.5,10,569,-115,,240,80,0
BBB,2013B,467292,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,86.7,10,789,-59,,240,73,0
BBB,2013B,467756,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,2,180,N,Fail,73.5,2,199,-58,,240,67,0
BBB,2013B,467835,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0,0,58,-22,27,240,,1
BBB,2013B,468021,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,2,120,N,Fail,60.75,4,312,-128,,240,51,0
BBB,2013B,468792,F,Wales,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,85.33333333333333,3,251,-29,60,240,87,1
BBB,2013B,468949,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass,79.3,10,605,-30,,240,73,0
BBB,2013B,469683,F,Scotland,A Level or Equivalent,0-10%,35-55,2,180,N,Pass,66.18181818181819,11,288,-22,,240,50,0
BBB,2013B,470318,F,West Midlands Region,HE Qualification,40-50%,0-35,0,120,N,Pass,87.36363636363636,11,800,-22,,240,80,0
BBB,2013B,470653,F,North Western Region,Lower Than A Level,Oct-20,35-55,0,60,N,Fail,84.1,10,514,-28,,240,83,0
BBB,2013B,471219,F,North Western Region,HE Qualification,50-60%,35-55,1,120,N,Fail,68,3,688,-15,,240,74,0
BBB,2013B,471525,F,East Anglian Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass,81.36363636363636,11,696,-52,,240,79,0
BBB,2013B,472182,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn,74,3,501,-169,116,240,69,1
BBB,2013B,472348,F,London Region,No Formal quals,Oct-20,0-35,1,120,N,Withdrawn,38,2,122,-23,96,240,38,1
BBB,2013B,472586,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Pass,73.77777777777777,9,324,-53,,240,40,0
BBB,2013B,473095,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,120,N,Fail,88.5,6,398,-16,,240,63,0
BBB,2013B,473328,F,South East Region,Lower Than A Level,40-50%,0-35,0,180,N,Pass,85.33333333333333,9,543,-46,,240,85,0
BBB,2013B,475078,F,Ireland,Lower Than A Level,60-70%,35-55,1,120,N,Withdrawn,0,0,0,-92,226,240,,1
BBB,2013B,475095,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,77.375,8,530,-25,,240,95,0
BBB,2013B,475460,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,59.285714285714285,7,193,-61,,240,59,0
BBB,2013B,475688,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,71,11,1417,-96,,240,49,0
BBB,2013B,475901,F,North Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail,0,0,34,-46,,240,,0
BBB,2013B,476037,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,72.16666666666667,6,829,-74,212,240,80,1
BBB,2013B,476201,M,Yorkshire Region,HE Qualification,Oct-20,0-35,0,60,N,Distinction,87.72727272727273,11,1301,-36,,240,73,0
BBB,2013B,476297,F,Scotland,A Level or Equivalent,40-50%,35-55,1,120,N,Withdrawn,74.0909090909091,11,371,-23,209,240,58,1
BBB,2013B,476369,F,West Midlands Region,HE Qualification,Oct-20,0-35,0,60,N,Pass,91.1818181818182,11,444,-113,,240,90,0
BBB,2013B,476457,F,North Region,Lower Than A Level,20-30%,0-35,1,120,N,Withdrawn,68,1,111,-127,47,240,68,1
BBB,2013B,476596,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,80.7,10,3323,-30,,240,73,0
BBB,2013B,476709,F,South East Region,HE Qualification,80-90%,0-35,0,120,N,Pass,82.45454545454545,11,1009,-42,,240,80,0
BBB,2013B,476710,F,Yorkshire Region,Lower Than A Level,Oct-20,0-35,1,120,Y,Pass,83.27272727272727,11,879,-142,,240,70,0
BBB,2013B,476783,F,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Distinction,90.36363636363636,11,2518,-58,,240,78,0
BBB,2013B,476816,F,London Region,A Level or Equivalent,Oct-20,0-35,1,150,N,Withdrawn,0,0,45,-16,18,240,74,1
BBB,2013B,476855,F,South Region,Lower Than A Level,40-50%,0-35,1,180,N,Withdrawn,0,0,68,-74,38,240,,1
BBB,2013B,476859,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,120,N,Fail,0,0,11,-36,,240,,0
BBB,2013B,477009,F,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,62.81818181818182,11,164,-18,,240,69,0
BBB,2013B,477011,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,75,11,5215,-127,,240,68,0
BBB,2013B,477164,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,71,10,140,-100,,240,65,0
BBB,2013B,477167,F,Scotland,HE Qualification,80-90%,35-55,0,120,N,Distinction,91.0909090909091,11,1750,-67,,240,64,0
BBB,2013B,477734,F,East Anglian Region,No Formal quals,40-50%,0-35,0,120,N,Pass,75.27272727272727,11,672,-94,,240,56,0
BBB,2013B,477835,F,South West Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn,69.42857142857143,7,129,-30,164,240,63,1
BBB,2013B,478317,F,Scotland,Lower Than A Level,0-10%,0-35,1,120,N,Withdrawn,75.11111111111111,9,3637,-107,223,240,100,1
BBB,2013B,478444,F,South Region,Lower Than A Level,90-100%,35-55,1,180,N,Distinction,85.36363636363636,11,186,-16,,240,73,0
BBB,2013B,478718,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0,0,59,-157,172,240,65,1
BBB,2013B,478792,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,60.8,10,735,-23,,240,69,0
BBB,2013B,478873,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,67.66666666666667,3,214,-10,,240,58,0
BBB,2013B,479060,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,95.27272727272728,11,8921,-24,,240,95,0
BBB,2013B,479171,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,89.9,10,1622,-76,,240,78,0
BBB,2013B,479267,F,South Region,Lower Than A Level,30-40%,0-35,1,120,Y,Withdrawn,0,0,0,-16,27,240,,1
BBB,2013B,479343,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,120,N,Pass,83.3,10,1124,-53,,240,83,0
BBB,2013B,479516,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,77,8,477,-85,,240,81,0
BBB,2013B,479519,F,West Midlands Region,No Formal quals,0-10%,0-35,1,120,N,Fail,75,10,4624,-74,,240,75,0
BBB,2013B,480151,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0,0,18,-27,10,240,,1
BBB,2013B,480382,M,South East Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,75.2,10,379,-24,,240,72,0
BBB,2013B,480458,M,Wales,HE Qualification,50-60%,0-35,0,180,N,Fail,72.33333333333333,9,504,-16,,240,61,0
BBB,2013B,480507,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Pass,89.9090909090909,11,832,-21,,240,77,0
BBB,2013B,480554,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,88,10,854,-88,,240,85,0
BBB,2013B,480650,F,North Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Distinction,96.45454545454544,11,6072,-61,,240,88,0
BBB,2013B,480815,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Pass,85.3,10,2147,-155,,240,57,0
BBB,2013B,481010,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,90.8181818181818,11,1129,-65,,240,93,0
BBB,2013B,481143,F,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,61.375,8,142,-67,,240,62,0
BBB,2013B,481580,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,81.36363636363636,11,1752,-72,,240,75,0
BBB,2013B,481607,F,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Distinction,90.36363636363636,11,1871,-30,,240,85,0
BBB,2013B,482467,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,83.63636363636364,11,221,-88,,240,70,0
BBB,2013B,482710,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,89,10,853,-25,,240,79,0
BBB,2013B,482766,F,South Region,HE Qualification,50-60%,35-55,0,120,N,Pass,71.27272727272727,11,295,-15,,240,70,0
BBB,2013B,482945,M,Wales,Lower Than A Level,Oct-20,35-55,0,60,Y,Withdrawn,63.25,4,315,-15,188,240,58,1
BBB,2013B,483064,F,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,83.81818181818181,11,2074,-55,,240,72,0
BBB,2013B,483074,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Distinction,80.18181818181819,11,1186,-23,,240,82,0
BBB,2013B,483109,F,London Region,HE Qualification,50-60%,0-35,0,60,N,Pass,78,10,944,-15,,240,65,0
BBB,2013B,483243,F,North Western Region,Lower Than A Level,20-30%,35-55,0,135,Y,Pass,86.5,10,1326,-16,,240,72,0
BBB,2013B,483309,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,0,0,13,-28,38,240,,1
BBB,2013B,483371,F,Scotland,HE Qualification,60-70%,35-55,0,120,N,Withdrawn,81.11111111111111,9,1051,-94,188,240,77,1
BBB,2013B,483411,F,East Midlands Region,Lower Than A Level,Oct-20,0-35,1,120,N,Fail,73.5,6,481,-23,,240,83,0
BBB,2013B,483479,F,London Region,A Level or Equivalent,20-30%,0-35,0,180,N,Fail,84,1,274,-53,,240,84,0
BBB,2013B,483952,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,71.18181818181819,11,602,-170,,240,54,0
BBB,2013B,484039,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,180,N,Fail,50.5,6,355,-53,,240,70,0
BBB,2013B,484135,F,London Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,73,1,47,-93,44,240,73,1
BBB,2013B,484161,F,South West Region,Lower Than A Level,70-80%,35-55,0,120,N,Fail,0,0,32,-142,,240,,0
BBB,2013B,484768,F,London Region,No Formal quals,Oct-20,0-35,1,240,N,Pass,67.33333333333333,9,428,-122,,240,60,0
BBB,2013B,484885,F,North Region,Lower Than A Level,50-60%,35-55,1,180,N,Fail,82,8,1352,-34,,240,57,0
BBB,2013B,484933,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,93.36363636363636,11,624,-30,,240,88,0
BBB,2013B,485352,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,240,N,Withdrawn,0,0,0,-135,-16,240,,1
BBB,2013B,485399,F,South Region,Lower Than A Level,70-80%,0-35,1,180,N,Pass,74.45454545454545,11,245,-106,,240,73,0
BBB,2013B,485568,F,South West Region,Lower Than A Level,30-40%,0-35,0,180,N,Fail,0,0,171,-114,,240,,0
