id_student,num_of_prev_attempts,studied_credits,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout,Target_code_module,Target_code_presentation,Target_gender,Target_region,Target_highest_education,Target_imd_band,Target_age_band,Target_disability,Target_final_result
578264,0,120,0.0,0,10,-149.0,0.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3558155540261528,0.2712473572938689,0.37179099969797647,0.3216963040446304,0.39348925410872315,1.0
578362,0,120,75.33333333333333,6,287,-149.0,49.757644956314536,268,77.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3011976047904192,0.28693485226059096,0.32002457002457,0.2884554224530902,0.30279656121512794,0.0
578447,0,60,73.44444444444444,9,132,-109.0,49.757644956314536,268,64.0,0,0.3019345049943103,0.2678349349915206,0.3172027972027972,0.3074372335386073,0.28693485226059096,0.2877720870678617,0.3216963040446304,0.39348925410872315,0.0
578520,0,60,0.0,0,0,-51.0,49.757644956314536,268,72.27975744871986,0,0.3019345049943103,0.2678349349915206,0.3172027972027972,0.23057432432432431,0.3511171910624715,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
578546,0,60,75.36363636363636,11,979,-35.0,49.757644956314536,268,65.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3275174476570289,0.28693485226059096,0.27683223341438,0.3216963040446304,0.30279656121512794,0.0
578578,0,120,84.18181818181819,11,480,-142.0,49.757644956314536,268,69.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.347568710359408,0.28693485226059096,0.280231716147719,0.2884554224530902,0.30279656121512794,0.0
578598,0,120,0.0,0,0,-170.0,-21.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.35360185902401237,0.28693485226059096,0.3615216201423098,0.3216963040446304,0.30279656121512794,1.0
578600,0,60,85.54545454545455,11,1344,-117.0,49.757644956314536,268,73.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3011976047904192,0.3511171910624715,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
578676,0,60,66.36363636363636,11,240,-56.0,49.757644956314536,268,73.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3011976047904192,0.3511171910624715,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
578717,0,60,86.9090909090909,11,471,-164.0,49.757644956314536,268,68.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3011976047904192,0.28693485226059096,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
578739,0,60,0.0,0,3,-121.0,39.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.35360185902401237,0.28693485226059096,0.3615216201423098,0.3216963040446304,0.30279656121512794,1.0
578854,0,60,80.66666666666667,3,323,-87.0,90.0,268,79.0,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.25119846596356665,0.2712473572938689,0.3543799772468714,0.3216963040446304,0.30279656121512794,1.0
578953,0,120,0.0,0,9,-167.0,0.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3558155540261528,0.3511171910624715,0.3543799772468714,0.3216963040446304,0.30279656121512794,1.0
579046,0,60,0.0,0,18,-144.0,14.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3074372335386073,0.3511171910624715,0.2586750788643533,0.3216963040446304,0.30279656121512794,1.0
579050,0,120,0.0,0,0,-148.0,-11.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.263203714451538,0.3511171910624715,0.3615216201423098,0.3216963040446304,0.30279656121512794,1.0
579255,0,135,78.0,1,142,-38.0,90.0,268,78.0,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.25119846596356665,0.3511171910624715,0.2877720870678617,0.3216963040446304,0.30279656121512794,1.0
579256,0,60,0.0,0,0,-123.0,-8.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3451492537313433,0.28693485226059096,0.3543799772468714,0.3216963040446304,0.30279656121512794,1.0
579259,0,120,0.0,0,67,-22.0,0.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3451492537313433,0.3511171910624715,0.3543799772468714,0.3216963040446304,0.30279656121512794,1.0
579279,0,60,80.63636363636364,11,582,-101.0,49.757644956314536,268,70.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.347568710359408,0.3511171910624715,0.3615216201423098,0.3216963040446304,0.30279656121512794,0.0
579300,0,60,0.0,0,0,-149.0,2.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3074372335386073,0.3511171910624715,0.27683223341438,0.3216963040446304,0.30279656121512794,1.0
579316,0,60,80.54545454545455,11,109,-74.0,49.757644956314536,268,68.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.35360185902401237,0.28693485226059096,0.2877720870678617,0.3216963040446304,0.30279656121512794,0.0
579448,0,120,0.0,0,0,-107.0,-18.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.263203714451538,0.3511171910624715,0.3543799772468714,0.3216963040446304,0.30279656121512794,1.0
579486,0,60,0.0,0,47,-117.0,102.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.3172027972027972,0.3011976047904192,0.3511171910624715,0.3615216201423098,0.2884554224530902,0.30279656121512794,1.0
579549,0,60,65.2,10,364,-29.0,49.757644956314536,268,81.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3558155540261528,0.28693485226059096,0.3615216201423098,0.3216963040446304,0.30279656121512794,0.0
579571,0,60,77.45454545454545,11,810,-164.0,49.757644956314536,268,67.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3275174476570289,0.3511171910624715,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
579575,0,75,59.0,10,210,-24.0,49.757644956314536,268,57.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.23057432432432431,0.3511171910624715,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
579619,0,90,74.81818181818181,11,2719,-63.0,49.757644956314536,268,71.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.23057432432432431,0.3511171910624715,0.3615216201423098,0.3216963040446304,0.30279656121512794,0.0
579718,0,60,0.0,0,37,-59.0,49.757644956314536,268,72.27975744871986,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.25119846596356665,0.3511171910624715,0.37179099969797647,0.2884554224530902,0.30279656121512794,0.0
579762,0,60,77.81818181818181,11,522,-29.0,49.757644956314536,268,76.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.347568710359408,0.2712473572938689,0.280231716147719,0.2884554224530902,0.30279656121512794,0.0
580094,0,120,87.81818181818181,11,2259,-144.0,49.757644956314536,268,85.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3154141524958859,0.3511171910624715,0.3543799772468714,0.3216963040446304,0.30279656121512794,0.0
580314,0,60,0.0,0,6,-74.0,49.757644956314536,268,72.27975744871986,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3558155540261528,0.28693485226059096,0.37179099969797647,0.2884554224530902,0.30279656121512794,0.0
580328,0,60,0.0,0,135,-162.0,-1.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.3172027972027972,0.3001293661060802,0.3511171910624715,0.280231716147719,0.2884554224530902,0.30279656121512794,1.0
580346,0,60,95.1818181818182,11,12969,-158.0,49.757644956314536,268,79.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3074372335386073,0.28693485226059096,0.2586750788643533,0.2884554224530902,0.30279656121512794,0.0
580360,0,60,73.0,10,139,-116.0,49.757644956314536,268,67.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3011976047904192,0.3511171910624715,0.3543799772468714,0.3216963040446304,0.30279656121512794,0.0
580412,0,120,77.6,5,114,-109.0,207.0,268,85.0,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3154141524958859,0.3511171910624715,0.3615216201423098,0.3216963040446304,0.30279656121512794,1.0
580497,0,60,90.0,1,76,-114.0,11.0,268,90.0,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3558155540261528,0.28693485226059096,0.3543799772468714,0.3216963040446304,0.30279656121512794,1.0
580540,0,120,77.9090909090909,11,427,-59.0,49.757644956314536,268,60.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3074372335386073,0.28693485226059096,0.3543799772468714,0.3216963040446304,0.39348925410872315,0.0
580592,0,60,70.85714285714286,7,328,-51.0,174.0,268,48.0,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.35360185902401237,0.3511171910624715,0.30940943769426393,0.3216963040446304,0.30279656121512794,1.0
580612,0,60,64.8,10,1554,-154.0,49.757644956314536,268,85.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3154141524958859,0.3511171910624715,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
580646,0,60,87.1,10,606,-74.0,49.757644956314536,268,77.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3451492537313433,0.28693485226059096,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
580654,0,120,0.0,0,0,-65.0,0.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.35360185902401237,0.2712473572938689,0.295697074010327,0.3216963040446304,0.30279656121512794,1.0
580684,0,120,71.5,10,318,-148.0,49.757644956314536,268,73.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3558155540261528,0.28693485226059096,0.3543799772468714,0.3216963040446304,0.30279656121512794,0.0
580854,0,60,0.0,0,0,-144.0,-138.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3011976047904192,0.3511171910624715,0.3615216201423098,0.2884554224530902,0.30279656121512794,1.0
580880,0,75,73.72727272727273,11,1548,-72.0,49.757644956314536,268,72.0,0,0.3019345049943103,0.2678349349915206,0.3172027972027972,0.23057432432432431,0.28693485226059096,0.3615216201423098,0.3216963040446304,0.30279656121512794,0.0
580883,0,60,88.72727272727273,11,2401,-35.0,49.757644956314536,268,71.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.23057432432432431,0.2712473572938689,0.295697074010327,0.3216963040446304,0.30279656121512794,0.0
580960,0,120,81.36363636363636,11,1203,-95.0,49.757644956314536,268,72.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3111658456486043,0.28693485226059096,0.3543799772468714,0.2884554224530902,0.30279656121512794,0.0
580975,0,60,83.0,4,251,-8.0,49.757644956314536,268,92.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.23057432432432431,0.2712473572938689,0.2877720870678617,0.3216963040446304,0.30279656121512794,0.0
581016,0,60,0.0,0,0,-149.0,-107.0,268,1.0,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3074372335386073,0.3511171910624715,0.32002457002457,0.3216963040446304,0.30279656121512794,1.0
581027,0,90,0.0,0,91,-101.0,49.757644956314536,268,72.27975744871986,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.25119846596356665,0.3511171910624715,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
581038,0,120,80.75,4,719,-149.0,49.757644956314536,268,54.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.347568710359408,0.3511171910624715,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
581139,0,60,85.72727272727273,11,269,-102.0,49.757644956314536,268,73.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3451492537313433,0.3511171910624715,0.27683223341438,0.2884554224530902,0.30279656121512794,0.0
581235,0,120,80.0,6,738,-148.0,165.0,268,86.0,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.35360185902401237,0.3511171910624715,0.2586750788643533,0.3216963040446304,0.30279656121512794,1.0
581305,0,60,74.9090909090909,11,371,-149.0,49.757644956314536,268,71.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.347568710359408,0.28693485226059096,0.2877720870678617,0.3216963040446304,0.30279656121512794,0.0
581431,0,75,81.2,10,326,-45.0,49.757644956314536,268,78.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.23057432432432431,0.3511171910624715,0.32002457002457,0.3216963040446304,0.30279656121512794,0.0
581492,0,75,0.0,0,0,-81.0,-18.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.25119846596356665,0.3511171910624715,0.2877720870678617,0.2884554224530902,0.30279656121512794,1.0
581493,0,75,0.0,0,0,-81.0,-46.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.25119846596356665,0.28693485226059096,0.3615216201423098,0.2884554224530902,0.30279656121512794,1.0
581530,0,60,65.375,8,81,-107.0,49.757644956314536,268,70.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.263203714451538,0.28693485226059096,0.3615216201423098,0.3216963040446304,0.30279656121512794,0.0
581586,0,120,78.54545454545455,11,371,-142.0,49.757644956314536,268,70.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.35360185902401237,0.2712473572938689,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
581625,0,60,75.0,1,305,-31.0,49.757644956314536,268,75.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.263203714451538,0.3511171910624715,0.2877720870678617,0.3216963040446304,0.30279656121512794,0.0
581657,0,60,61.375,8,432,-148.0,49.757644956314536,268,65.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3275174476570289,0.3511171910624715,0.27683223341438,0.2884554224530902,0.30279656121512794,0.0
581672,0,60,0.0,0,0,-86.0,-1.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3001293661060802,0.3511171910624715,0.280231716147719,0.2884554224530902,0.30279656121512794,1.0
581826,0,60,80.0,3,202,-51.0,137.0,268,100.0,1,0.3019345049943103,0.2678349349915206,0.3172027972027972,0.25119846596356665,0.28693485226059096,0.3615216201423098,0.3216963040446304,0.39348925410872315,1.0
581959,0,120,0.0,0,0,-87.0,-24.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3451492537313433,0.3511171910624715,0.37179099969797647,0.3216963040446304,0.30279656121512794,1.0
582084,0,120,0.0,0,0,-149.0,-33.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3451492537313433,0.28693485226059096,0.3615216201423098,0.3216963040446304,0.30279656121512794,1.0
582093,0,60,56.0,1,31,-18.0,49.757644956314536,268,56.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.347568710359408,0.3511171910624715,0.2877720870678617,0.2884554224530902,0.30279656121512794,0.0
582123,0,60,89.45454545454545,11,169,-149.0,49.757644956314536,268,79.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3111658456486043,0.28693485226059096,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
582182,0,120,0.0,0,0,-28.0,49.757644956314536,268,72.27975744871986,0,0.3019345049943103,0.2678349349915206,0.3172027972027972,0.25119846596356665,0.3511171910624715,0.27683223341438,0.3216963040446304,0.30279656121512794,0.0
582184,0,120,77.5,6,289,-102.0,191.0,268,87.0,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3558155540261528,0.3511171910624715,0.2877720870678617,0.3216963040446304,0.30279656121512794,1.0
582190,0,60,81.36363636363636,11,521,-107.0,49.757644956314536,268,62.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3011976047904192,0.3511171910624715,0.27683223341438,0.3216963040446304,0.30279656121512794,0.0
582218,0,120,49.2,5,44,-108.0,49.757644956314536,268,46.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.35360185902401237,0.28693485226059096,0.3543799772468714,0.3216963040446304,0.30279656121512794,0.0
582243,0,60,80.0,4,148,-49.0,96.0,268,70.0,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3111658456486043,0.3511171910624715,0.27683223341438,0.2884554224530902,0.30279656121512794,1.0
582301,0,60,72.875,8,336,-44.0,49.757644956314536,268,72.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.25119846596356665,0.3511171910624715,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
582305,0,120,91.36363636363636,11,1477,-46.0,49.757644956314536,268,87.0,0,0.3019345049943103,0.2678349349915206,0.3172027972027972,0.25119846596356665,0.3511171910624715,0.2586750788643533,0.3216963040446304,0.30279656121512794,0.0
582333,0,120,93.54545454545456,11,843,-42.0,49.757644956314536,268,93.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3011976047904192,0.28693485226059096,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
582390,0,60,76.25,8,471,-90.0,49.757644956314536,268,74.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.23057432432432431,0.28693485226059096,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
582394,0,75,77.54545454545455,11,1697,-53.0,49.757644956314536,268,62.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.25119846596356665,0.28693485226059096,0.2877720870678617,0.2884554224530902,0.30279656121512794,0.0
582404,0,60,0.0,0,0,-148.0,-114.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3451492537313433,0.3511171910624715,0.3615216201423098,0.3216963040446304,0.30279656121512794,1.0
582406,0,60,71.71428571428571,7,118,-28.0,49.757644956314536,268,75.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.25119846596356665,0.28693485226059096,0.295697074010327,0.3216963040446304,0.30279656121512794,0.0
582439,0,60,0.0,0,5,-149.0,49.757644956314536,268,72.27975744871986,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.35360185902401237,0.28693485226059096,0.21242124212421243,0.3216963040446304,0.30279656121512794,0.0
582443,0,60,0.0,0,0,-121.0,-92.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3275174476570289,0.28693485226059096,0.27683223341438,0.3216963040446304,0.30279656121512794,1.0
582446,0,60,82.8,10,990,-117.0,49.757644956314536,268,88.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3275174476570289,0.2712473572938689,0.30940943769426393,0.2884554224530902,0.30279656121512794,0.0
582469,0,120,0.0,0,0,-144.0,-82.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.3172027972027972,0.3451492537313433,0.2712473572938689,0.3615216201423098,0.2884554224530902,0.30279656121512794,1.0
582474,0,60,85.36363636363636,11,1738,-117.0,49.757644956314536,268,73.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3275174476570289,0.28693485226059096,0.32002457002457,0.2884554224530902,0.30279656121512794,0.0
582574,0,60,81.27272727272727,11,1224,-28.0,49.757644956314536,268,68.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.263203714451538,0.3511171910624715,0.2586750788643533,0.2884554224530902,0.30279656121512794,0.0
582578,0,60,81.9090909090909,11,511,-109.0,49.757644956314536,268,70.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.347568710359408,0.3511171910624715,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
582591,0,120,77.66666666666667,3,2569,-144.0,49.757644956314536,268,61.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3558155540261528,0.3511171910624715,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
582636,0,60,65.5,10,242,-29.0,49.757644956314536,268,60.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3154141524958859,0.28693485226059096,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
582650,0,60,86.9,10,795,-15.0,49.757644956314536,268,86.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3451492537313433,0.28693485226059096,0.32002457002457,0.2884554224530902,0.30279656121512794,0.0
582806,0,60,0.0,0,16,-107.0,0.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3451492537313433,0.2712473572938689,0.3615216201423098,0.3216963040446304,0.39348925410872315,1.0
582833,0,60,59.81818181818182,11,87,-38.0,49.757644956314536,268,52.0,0,0.3019345049943103,0.2678349349915206,0.3172027972027972,0.25119846596356665,0.3511171910624715,0.37179099969797647,0.2884554224530902,0.30279656121512794,0.0
582878,0,60,72.81818181818181,11,306,-146.0,49.757644956314536,268,75.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3558155540261528,0.28693485226059096,0.30940943769426393,0.3216963040446304,0.39348925410872315,0.0
582940,0,60,72.63636363636364,11,361,-19.0,49.757644956314536,268,66.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3074372335386073,0.3511171910624715,0.295697074010327,0.2884554224530902,0.30279656121512794,0.0
582958,0,180,85.0,11,1355,-8.0,49.757644956314536,268,90.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.25119846596356665,0.2712473572938689,0.3615216201423098,0.2884554224530902,0.30279656121512794,0.0
582963,0,120,0.0,0,6,-144.0,0.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3111658456486043,0.28693485226059096,0.2877720870678617,0.3216963040446304,0.30279656121512794,1.0
582975,0,60,76.0,10,539,-99.0,49.757644956314536,268,95.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3011976047904192,0.28693485226059096,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
583007,0,60,0.0,0,1,-51.0,49.757644956314536,268,72.27975744871986,0,0.3019345049943103,0.2678349349915206,0.3172027972027972,0.25119846596356665,0.3511171910624715,0.37179099969797647,0.3216963040446304,0.39348925410872315,0.0
583012,0,60,67.0,10,217,-142.0,49.757644956314536,268,61.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3001293661060802,0.3511171910624715,0.295697074010327,0.3216963040446304,0.39348925410872315,0.0
583021,0,60,0.0,0,0,-25.0,30.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.263203714451538,0.28693485226059096,0.295697074010327,0.2884554224530902,0.30279656121512794,1.0
583039,0,60,79.2,10,843,-144.0,49.757644956314536,268,75.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.347568710359408,0.28693485226059096,0.32002457002457,0.3216963040446304,0.30279656121512794,0.0
583065,0,60,0.0,0,0,-117.0,-1.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3275174476570289,0.2712473572938689,0.280231716147719,0.3216963040446304,0.30279656121512794,1.0
583098,0,60,52.09090909090909,11,454,-32.0,49.757644956314536,268,25.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.347568710359408,0.3511171910624715,0.30940943769426393,0.2884554224530902,0.30279656121512794,0.0
583113,0,120,72.9090909090909,11,550,-138.0,49.757644956314536,268,78.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.263203714451538,0.28693485226059096,0.32002457002457,0.3216963040446304,0.30279656121512794,0.0
583142,0,60,79.9,10,384,-138.0,241.0,268,65.0,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3011976047904192,0.3511171910624715,0.37179099969797647,0.3216963040446304,0.30279656121512794,1.0
583170,0,60,92.36363636363636,11,930,-129.0,49.757644956314536,268,87.0,0,0.3019345049943103,0.2678349349915206,0.3172027972027972,0.3111658456486043,0.28693485226059096,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
583179,0,60,0.0,0,0,-144.0,2.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3451492537313433,0.3511171910624715,0.37179099969797647,0.3216963040446304,0.30279656121512794,1.0
583191,0,60,74.3,10,330,-144.0,49.757644956314536,268,71.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3451492537313433,0.28693485226059096,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
583235,0,60,0.0,0,0,-141.0,0.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3011976047904192,0.3511171910624715,0.30940943769426393,0.3216963040446304,0.30279656121512794,1.0
583240,0,120,72.75,8,441,-143.0,49.757644956314536,268,68.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3074372335386073,0.28693485226059096,0.3615216201423098,0.3216963040446304,0.39348925410872315,0.0
583255,0,60,83.0,3,226,-96.0,105.0,268,75.0,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3001293661060802,0.3511171910624715,0.2877720870678617,0.3216963040446304,0.30279656121512794,1.0
583301,0,120,0.0,0,2,-138.0,49.757644956314536,268,72.27975744871986,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3001293661060802,0.3511171910624715,0.27683223341438,0.3216963040446304,0.30279656121512794,0.0
583333,0,60,0.0,0,0,-143.0,0.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3451492537313433,0.28693485226059096,0.3615216201423098,0.3216963040446304,0.30279656121512794,1.0
583367,0,60,0.0,0,25,-138.0,49.757644956314536,268,72.27975744871986,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3275174476570289,0.28693485226059096,0.2586750788643533,0.3216963040446304,0.30279656121512794,0.0
583429,0,90,0.0,0,0,-121.0,-15.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.3172027972027972,0.3011976047904192,0.2712473572938689,0.27683223341438,0.2884554224530902,0.30279656121512794,1.0
583433,0,60,88.9090909090909,11,3567,-130.0,49.757644956314536,268,73.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.263203714451538,0.2712473572938689,0.280231716147719,0.2884554224530902,0.30279656121512794,0.0
583459,0,120,84.9,10,413,-144.0,49.757644956314536,268,64.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3074372335386073,0.3511171910624715,0.32002457002457,0.3216963040446304,0.30279656121512794,0.0
583473,0,120,69.0,8,617,-121.0,49.757644956314536,268,71.0,0,0.3019345049943103,0.2678349349915206,0.3172027972027972,0.3001293661060802,0.3511171910624715,0.2586750788643533,0.2884554224530902,0.30279656121512794,0.0
583534,0,60,0.0,0,49,-50.0,49.757644956314536,268,72.27975744871986,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3558155540261528,0.28693485226059096,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
583598,0,60,67.0,1,196,-143.0,49.757644956314536,268,67.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.35360185902401237,0.3511171910624715,0.27683223341438,0.3216963040446304,0.30279656121512794,0.0
583609,0,90,89.72727272727273,11,1256,-127.0,49.757644956314536,268,91.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3011976047904192,0.3511171910624715,0.32002457002457,0.3216963040446304,0.30279656121512794,0.0
583645,0,90,89.4,10,1154,-87.0,49.757644956314536,268,76.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.347568710359408,0.28693485226059096,0.2877720870678617,0.3216963040446304,0.30279656121512794,0.0
583708,0,60,83.36363636363636,11,345,-43.0,49.757644956314536,268,83.0,0,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3011976047904192,0.28693485226059096,0.2877720870678617,0.2884554224530902,0.30279656121512794,0.0
583832,0,60,0.0,0,0,-143.0,-106.0,268,72.27975744871986,1,0.3019345049943103,0.2678349349915206,0.30479684739774426,0.3011976047904192,0.3511171910624715,0.3615216201423098,0.3216963040446304,0.30279656121512794,1.0
